id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,frame_count,avg_confidence,notes
18276,2,189,car,Blace L2,2026-05-08 22:24:25.266541,2026-05-08 22:24:49.618773,24.35,46,0.701,
18280,2,193,car,Blace L2,2026-05-08 22:24:51.262207,2026-05-08 22:24:58.878839,7.62,15,0.377,
18285,2,123,car,,2026-05-08 22:24:51.814103,2026-05-08 22:26:03.933086,72.12,134,0.528,
18281,2,191,car,Blace L3,2026-05-08 22:24:55.056231,2026-05-08 22:25:17.456729,22.4,42,0.544,
18289,2,193,car,Blace L2,2026-05-08 22:25:02.16228,2026-05-08 22:26:54.058687,111.9,199,0.735,
18282,2,197,car,,2026-05-08 22:25:14.770115,2026-05-08 22:25:22.908828,8.14,16,0.415,
18283,2,201,car,Blace L2,2026-05-08 22:25:36.963582,2026-05-08 22:25:51.430932,14.47,28,0.403,
18310,2,123,car,,2026-05-08 22:26:07.736048,2026-05-08 22:36:06.367129,598.63,756,0.666,
18288,2,207,car,Blace L3,2026-05-08 22:26:13.128945,2026-05-08 22:26:34.569288,21.44,41,0.678,
18295,2,208,car,Blace L2,2026-05-08 22:26:15.826261,2026-05-08 22:28:14.950521,119.12,214,0.853,
18290,2,215,car,,2026-05-08 22:26:40.487606,2026-05-08 22:26:55.140958,14.65,28,0.454,
18299,2,214,car,Blace L2,2026-05-08 22:26:40.487606,2026-05-08 22:29:54.570997,194.08,249,0.834,
18293,2,221,car,Blace L3,2026-05-08 22:27:15.607228,2026-05-08 22:27:59.323095,43.72,83,0.425,
18291,2,215,car,,2026-05-08 22:27:17.738746,2026-05-08 22:27:26.291112,8.55,17,0.33,
18292,2,230,car,Blace L3,2026-05-08 22:27:37.524961,2026-05-08 22:27:46.521515,9,18,0.456,
18296,2,215,car,,2026-05-08 22:28:04.737711,2026-05-08 22:28:27.831152,23.09,44,0.44,
18298,2,244,car,Blace L3,2026-05-08 22:28:11.729837,2026-05-08 22:29:51.762583,100.03,74,0.779,
18297,2,242,car,Blace L3,2026-05-08 22:28:17.132714,2026-05-08 22:28:38.128189,21,40,0.829,
18303,2,215,car,,2026-05-08 22:28:32.178646,2026-05-08 22:34:25.835443,353.66,314,0.489,
18315,2,8,car,,2026-05-08 22:31:39.707017,2026-05-08 22:36:56.017768,316.31,416,0.571,
18301,2,255,car,,2026-05-08 22:31:42.566406,2026-05-08 22:31:50.676038,8.11,15,0.455,
18302,2,256,truck,,2026-05-08 22:31:44.936618,2026-05-08 22:31:57.433869,12.5,23,0.415,
18304,2,215,car,,2026-05-08 22:34:29.093025,2026-05-08 22:34:44.849084,15.76,30,0.506,
18305,2,261,car,,2026-05-08 22:34:38.322565,2026-05-08 22:34:51.628954,13.31,25,0.489,
18312,2,215,car,,2026-05-08 22:34:52.773267,2026-05-08 22:36:26.537802,93.76,169,0.482,
18307,2,273,car,Blace L3,2026-05-08 22:35:05.362131,2026-05-08 22:35:39.950747,34.59,63,0.799,
18311,2,277,car,Blace L2,2026-05-08 22:35:14.819257,2026-05-08 22:36:15.246834,60.43,110,0.878,
18306,2,279,car,Blace L3,2026-05-08 22:35:22.135562,2026-05-08 22:35:38.29956,16.16,30,0.729,
18308,2,285,car,Blace L3,2026-05-08 22:35:40.498334,2026-05-08 22:35:52.651628,12.15,23,0.711,
18309,2,285,car,Blace L3,2026-05-08 22:35:53.759617,2026-05-08 22:36:01.459199,7.7,15,0.703,
18314,2,123,car,,2026-05-08 22:36:30.354493,2026-05-08 22:36:40.270853,9.92,19,0.538,
18719,2,179,car,,2026-05-08 22:36:31.985919,2026-05-09 00:26:41.751542,6609.77,12010,0.832,
18330,2,123,car,,2026-05-08 22:36:43.508758,2026-05-08 22:43:51.768653,428.26,590,0.688,
18317,2,294,car,Blace L2,2026-05-08 22:36:46.210215,2026-05-08 22:37:17.907206,31.7,59,0.778,
18316,2,215,car,,2026-05-08 22:36:57.116811,2026-05-08 22:37:05.356811,8.24,16,0.452,
18323,2,8,car,,2026-05-08 22:36:57.116811,2026-05-08 22:42:18.698228,321.58,455,0.527,
18318,2,215,car,,2026-05-08 22:37:34.368892,2026-05-08 22:38:04.632336,30.26,32,0.441,
18320,2,215,car,,2026-05-08 22:38:11.968928,2026-05-08 22:39:58.83673,106.87,196,0.461,
18319,2,324,truck,,2026-05-08 22:39:02.289752,2026-05-08 22:39:14.717775,12.43,24,0.376,
18321,2,333,car,Blace L3,2026-05-08 22:39:56.123389,2026-05-08 22:40:11.392844,15.27,29,0.667,
18322,2,215,car,,2026-05-08 22:40:00.482182,2026-05-08 22:40:19.57782,19.1,36,0.465,
18324,2,215,car,,2026-05-08 22:40:22.292972,2026-05-08 22:42:18.698228,116.41,105,0.472,
18327,2,344,car,Blace L3,2026-05-08 22:42:53.160314,2026-05-08 22:43:35.97274,42.81,80,0.844,lane_switch:Blace L3>Blace L2
18348,2,8,car,,2026-05-08 22:42:53.160314,2026-05-08 22:47:23.105744,269.95,496,0.592,
18326,2,346,truck,Blace L1,2026-05-08 22:43:02.553376,2026-05-08 22:43:29.952689,27.4,52,0.425,
18325,2,345,car,Blace L3,2026-05-08 22:43:08.401554,2026-05-08 22:43:25.094623,16.69,32,0.508,
18328,2,349,car,Blace L3,2026-05-08 22:43:09.466876,2026-05-08 22:43:43.61107,34.14,64,0.448,
18329,2,215,car,,2026-05-08 22:43:19.677569,2026-05-08 22:43:44.693962,25.02,47,0.398,
18335,2,215,car,,2026-05-08 22:43:48.544373,2026-05-08 22:44:23.751889,35.21,65,0.455,
18331,2,356,car,Blace L3,2026-05-08 22:43:51.204615,2026-05-08 22:44:07.003003,15.8,30,0.81,
18383,2,123,car,,2026-05-08 22:43:52.858731,2026-05-08 23:03:36.593724,1183.73,1833,0.685,
18332,2,357,truck,Blace L1,2026-05-08 22:43:58.246252,2026-05-08 22:44:07.581141,9.33,18,0.387,
18334,2,356,car,Blace L3,2026-05-08 22:44:08.163427,2026-05-08 22:44:22.074278,13.91,26,0.84,
18333,2,357,truck,Blace L1,2026-05-08 22:44:10.441318,2026-05-08 22:44:18.834037,8.39,16,0.358,
18337,2,349,car,Blace L3,2026-05-08 22:44:13.258898,2026-05-08 22:44:54.717467,41.46,77,0.762,
18343,2,215,car,,2026-05-08 22:44:27.564241,2026-05-08 22:46:44.153888,136.59,253,0.501,
18336,2,357,car,Blace L1,2026-05-08 22:44:34.588016,2026-05-08 22:44:53.642115,19.05,36,0.493,
18338,2,357,car,Blace L1,2026-05-08 22:44:54.717467,2026-05-08 22:45:04.753713,10.04,18,0.359,
18339,2,357,car,Blace L1,2026-05-08 22:45:08.005421,2026-05-08 22:45:26.86856,18.86,36,0.396,
18341,2,370,car,Blace L3,2026-05-08 22:45:08.005421,2026-05-08 22:46:01.205354,53.2,100,0.844,
18340,2,357,car,Blace L1,2026-05-08 22:45:32.227459,2026-05-08 22:45:49.363007,17.14,33,0.37,
18342,2,357,car,Blace L1,2026-05-08 22:45:50.455317,2026-05-08 22:46:07.099684,16.64,32,0.379,
18344,2,357,car,Blace L1,2026-05-08 22:46:08.195828,2026-05-08 22:46:55.502576,47.31,89,0.434,
18347,2,215,car,,2026-05-08 22:46:51.679686,2026-05-08 22:47:20.934009,29.25,53,0.442,
18345,2,382,car,Blace L2,2026-05-08 22:46:58.782879,2026-05-08 22:47:11.090304,12.31,23,0.624,
18349,2,383,car,Blace L3,2026-05-08 22:46:59.308904,2026-05-08 22:47:24.744667,25.44,46,0.724,
18346,2,357,car,Blace L1,2026-05-08 22:47:05.40328,2026-05-08 22:47:17.682618,12.28,22,0.462,
18350,2,357,car,Blace L1,2026-05-08 22:47:18.773837,2026-05-08 22:47:42.601582,23.83,45,0.441,
18356,2,8,car,,2026-05-08 22:47:24.200388,2026-05-08 22:48:58.643736,94.44,176,0.518,
18351,2,382,car,Blace L2,2026-05-08 22:47:25.303644,2026-05-08 22:47:47.510307,22.21,42,0.831,
18353,2,392,car,Blace L3,2026-05-08 22:47:28.536443,2026-05-08 22:48:13.444203,44.91,84,0.733,
18354,2,394,car,Blace L2,2026-05-08 22:47:38.279533,2026-05-08 22:48:53.741742,75.46,141,0.818,
18352,2,215,truck,,2026-05-08 22:47:38.805181,2026-05-08 22:48:05.305741,26.5,50,0.429,
18355,2,357,car,Blace L1,2026-05-08 22:47:52.927899,2026-05-08 22:48:56.995137,64.07,120,0.483,
18357,2,392,car,Blace L3,2026-05-08 22:48:22.644679,2026-05-08 22:49:01.400632,38.76,73,0.834,
18361,2,215,car,,2026-05-08 22:48:25.3399,2026-05-08 22:55:02.956703,397.62,559,0.472,
18358,2,357,car,Blace L1,2026-05-08 22:48:59.754395,2026-05-08 22:50:41.18292,101.43,75,0.518,
18362,2,8,car,,2026-05-08 22:49:01.938139,2026-05-08 22:55:19.299995,377.36,521,0.522,
18359,2,421,truck,,2026-05-08 22:51:44.518498,2026-05-08 22:52:03.485592,18.97,36,0.423,
18360,2,422,car,,2026-05-08 22:52:27.529111,2026-05-08 22:52:36.118178,8.59,17,0.433,
18365,2,8,truck,,2026-05-08 22:55:20.429853,2026-05-08 22:55:57.11826,36.69,68,0.62,
18363,2,458,car,,2026-05-08 22:55:35.860643,2026-05-08 22:55:43.534563,7.67,15,0.345,
18364,2,458,car,,2026-05-08 22:55:45.207694,2026-05-08 22:55:56.036497,10.83,21,0.484,
18376,2,8,car,,2026-05-08 22:55:58.196808,2026-05-08 23:01:43.849502,345.65,465,0.576,
18366,2,458,car,,2026-05-08 22:55:59.815639,2026-05-08 22:56:10.626599,10.81,21,0.431,
18367,2,467,car,Blace L3,2026-05-08 22:56:05.75273,2026-05-08 22:56:16.633037,10.88,21,0.572,
18368,2,458,car,,2026-05-08 22:56:16.079817,2026-05-08 22:57:03.452061,47.37,89,0.473,
18369,2,472,car,Blace L3,2026-05-08 22:57:19.55263,2026-05-08 22:59:38.910757,139.36,84,0.829,
18370,2,458,car,,2026-05-08 22:57:28.716803,2026-05-08 22:59:48.105026,139.39,84,0.438,
18371,2,481,car,Blace L3,2026-05-08 22:59:52.374464,2026-05-08 23:00:02.509798,10.14,20,0.731,lane_switch:Blace L3>Blace L2
18372,2,486,car,Blace L2,2026-05-08 23:00:16.27793,2026-05-08 23:00:27.427642,11.15,22,0.636,
18380,2,488,car,,2026-05-08 23:00:18.400984,2026-05-08 23:02:49.922041,151.52,281,0.49,
18373,2,486,car,Blace L2,2026-05-08 23:00:28.487053,2026-05-08 23:00:37.303451,8.82,17,0.738,
18374,2,486,car,Blace L2,2026-05-08 23:00:38.429868,2026-05-08 23:01:04.764255,26.33,50,0.632,
18379,2,498,car,Blace L2,2026-05-08 23:00:45.044962,2026-05-08 23:02:15.934108,90.89,169,0.89,lane_switch:Blace L2>Blace L3
18375,2,486,car,Blace L2,2026-05-08 23:01:06.89565,2026-05-08 23:01:16.587652,9.69,19,0.626,
18377,2,514,car,,2026-05-08 23:01:32.807448,2026-05-08 23:01:43.849502,11.04,20,0.456,
18378,2,518,car,,2026-05-08 23:01:43.288668,2026-05-08 23:01:50.843894,7.56,15,0.358,
18381,2,8,car,,2026-05-08 23:01:44.946568,2026-05-08 23:03:12.768386,87.82,164,0.561,
18384,2,488,truck,,2026-05-08 23:02:57.521729,2026-05-08 23:04:37.742732,100.22,184,0.497,
18387,2,8,car,,2026-05-08 23:03:13.846364,2026-05-08 23:05:08.981541,115.14,210,0.562,
18382,2,538,truck,,2026-05-08 23:03:20.34859,2026-05-08 23:03:30.047568,9.7,19,0.39,
18388,2,547,car,,2026-05-08 23:04:07.85237,2026-05-08 23:05:20.627455,72.78,132,0.636,
18386,2,550,car,,2026-05-08 23:04:09.986644,2026-05-08 23:05:00.599923,50.61,92,0.423,
18385,2,488,car,,2026-05-08 23:04:38.872849,2026-05-08 23:05:00.599923,21.73,40,0.511,
18389,2,547,truck,,2026-05-08 23:05:21.716091,2026-05-08 23:05:29.361726,7.65,15,0.529,
18390,2,564,car,Blace L3,2026-05-08 23:05:29.907247,2026-05-08 23:05:42.058343,12.15,23,0.769,
18391,2,547,truck,,2026-05-08 23:05:35.387779,2026-05-08 23:05:51.932279,16.54,31,0.457,
18397,2,569,car,Blace L3,2026-05-08 23:05:39.841917,2026-05-08 23:07:39.783778,119.94,219,0.908,
18403,2,567,car,,2026-05-08 23:05:46.991069,2026-05-08 23:11:02.340122,315.35,561,0.563,
18396,2,579,car,,2026-05-08 23:06:02.468724,2026-05-08 23:07:24.885404,82.42,151,0.518,
18392,2,547,car,,2026-05-08 23:06:08.929284,2026-05-08 23:06:19.890409,10.96,21,0.537,
18393,2,547,truck,,2026-05-08 23:06:20.954733,2026-05-08 23:06:49.186053,28.23,53,0.548,
18395,2,547,truck,,2026-05-08 23:06:50.254994,2026-05-08 23:07:19.287218,29.03,53,0.511,
18394,2,596,car,Blace L3,2026-05-08 23:06:55.112453,2026-05-08 23:07:05.795886,10.68,20,0.365,
18398,2,596,car,Blace L3,2026-05-08 23:07:09.166235,2026-05-08 23:07:39.783778,30.62,56,0.431,
18399,2,597,car,Blace L3,2026-05-08 23:07:19.82965,2026-05-08 23:07:39.783778,19.95,37,0.643,
18400,2,547,car,,2026-05-08 23:07:20.369022,2026-05-08 23:10:33.143737,192.77,341,0.617,
18424,2,579,car,,2026-05-08 23:07:43.755838,2026-05-08 23:17:12.400767,568.64,1021,0.599,
18401,2,547,car,,2026-05-08 23:10:36.185761,2026-05-08 23:10:58.818754,22.63,40,0.503,
18402,2,631,car,,2026-05-08 23:10:51.816111,2026-05-08 23:11:02.340122,10.52,19,0.449,
18407,2,547,car,,2026-05-08 23:11:01.160938,2026-05-08 23:12:23.081481,81.92,148,0.566,
18405,2,567,car,,2026-05-08 23:11:03.449272,2026-05-08 23:11:24.375151,20.93,39,0.525,
18404,2,633,truck,,2026-05-08 23:11:14.458943,2026-05-08 23:11:24.375151,9.92,19,0.357,
18426,2,567,car,,2026-05-08 23:11:25.495566,2026-05-08 23:17:21.22845,355.73,641,0.576,
18406,2,638,truck,,2026-05-08 23:11:43.068609,2026-05-08 23:11:51.895542,8.83,17,0.368,
18408,2,640,car,,2026-05-08 23:12:18.522811,2026-05-08 23:12:36.667161,18.14,33,0.427,
18409,2,644,car,Blace L3,2026-05-08 23:12:29.382879,2026-05-08 23:12:41.700827,12.32,23,0.557,
18410,2,642,car,,2026-05-08 23:12:36.104717,2026-05-08 23:12:43.925433,7.82,15,0.404,
18414,2,647,car,Blace L3,2026-05-08 23:12:38.881347,2026-05-08 23:13:27.393957,48.51,89,0.759,
18412,2,640,car,,2026-05-08 23:12:40.586301,2026-05-08 23:12:58.003623,17.42,33,0.455,
18411,2,642,car,,2026-05-08 23:12:45.525626,2026-05-08 23:12:53.641924,8.12,16,0.428,
18415,2,642,car,,2026-05-08 23:13:02.793411,2026-05-08 23:13:59.01393,56.22,104,0.516,
18413,2,640,car,,2026-05-08 23:13:07.957265,2026-05-08 23:13:19.204978,11.25,22,0.446,
18416,2,640,car,,2026-05-08 23:13:50.330663,2026-05-08 23:14:08.25685,17.93,34,0.368,
18423,2,642,car,,2026-05-08 23:14:01.154604,2026-05-08 23:16:32.44611,151.29,272,0.566,
18417,2,640,car,,2026-05-08 23:14:16.168579,2026-05-08 23:14:32.503004,16.33,31,0.344,
18419,2,640,car,,2026-05-08 23:14:35.754384,2026-05-08 23:15:00.681052,24.93,47,0.415,
18418,2,656,truck,,2026-05-08 23:14:41.734611,2026-05-08 23:14:52.027693,10.29,20,0.384,
18420,2,640,car,,2026-05-08 23:15:05.593978,2026-05-08 23:15:34.323074,28.73,54,0.416,
18421,2,662,truck,,2026-05-08 23:15:34.876134,2026-05-08 23:15:42.412394,7.54,15,0.351,
18422,2,640,car,,2026-05-08 23:15:46.77556,2026-05-08 23:16:06.274834,19.5,37,0.398,
