id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,was_reassigned,frame_count,avg_confidence,notes
225,5,638,car,,2026-05-04 14:47:26.764481+02,2026-05-04 14:47:30.083+02,3.32,f,24,0.378,
240,5,668,truck,Kafasan L1,2026-05-04 14:47:31.097059+02,2026-05-04 14:48:38.943735+02,67.85,f,473,0.882,
226,5,672,car,,2026-05-04 14:47:36.645706+02,2026-05-04 14:47:39.772588+02,3.13,f,23,0.354,
227,5,672,car,,2026-05-04 14:47:43.956834+02,2026-05-04 14:47:47.106215+02,3.15,f,23,0.404,
228,5,675,car,,2026-05-04 14:47:43.956834+02,2026-05-04 14:47:47.106215+02,3.15,f,23,0.488,
230,5,692,car,,2026-05-04 14:47:45.671473+02,2026-05-04 14:47:48.114002+02,2.44,f,18,0.637,
231,5,609,car,,2026-05-04 14:47:47.548377+02,2026-05-04 14:48:02.65153+02,15.1,f,106,0.476,
233,5,699,car,,2026-05-04 14:47:58.201313+02,2026-05-04 14:48:09.028365+02,10.83,f,76,0.795,
232,5,698,car,,2026-05-04 14:48:02.792678+02,2026-05-04 14:48:05.544748+02,2.75,f,20,0.439,
235,5,609,car,,2026-05-04 14:48:03.527422+02,2026-05-04 14:48:11.898635+02,8.37,f,59,0.478,
234,5,698,car,,2026-05-04 14:48:07.739111+02,2026-05-04 14:48:09.748026+02,2.01,f,15,0.352,
236,5,719,car,Kafasan L3,2026-05-04 14:48:11.613256+02,2026-05-04 14:48:14.636175+02,3.02,f,22,0.753,
239,5,609,car,,2026-05-04 14:48:13.487688+02,2026-05-04 14:48:23.728063+02,10.24,f,72,0.388,
237,5,719,car,,2026-05-04 14:48:15.356396+02,2026-05-04 14:48:17.363862+02,2.01,f,15,0.852,
238,5,732,car,,2026-05-04 14:48:19.663078+02,2026-05-04 14:48:22.25314+02,2.59,f,19,0.341,
241,5,609,car,,2026-05-04 14:48:24.016058+02,2026-05-04 14:48:44.945936+02,20.93,f,147,0.418,
242,5,754,car,,2026-05-04 14:48:42.659186+02,2026-05-04 14:48:45.089566+02,2.43,f,18,0.331,
246,5,609,car,,2026-05-04 14:48:50.439124+02,2026-05-04 14:49:06.327954+02,15.89,f,72,0.443,
243,5,760,car,,2026-05-04 14:48:52.736442+02,2026-05-04 14:48:56.902268+02,4.17,f,28,0.319,
244,5,754,car,,2026-05-04 14:48:57.046709+02,2026-05-04 14:48:59.676613+02,2.63,f,19,0.39,
245,5,759,car,,2026-05-04 14:48:57.046709+02,2026-05-04 14:48:59.676613+02,2.63,f,19,0.367,
248,5,761,car,Kafasan L2,2026-05-04 14:49:05.169335+02,2026-05-04 14:49:10.038842+02,4.87,f,35,0.811,
247,5,609,car,,2026-05-04 14:49:06.899564+02,2026-05-04 14:49:09.172476+02,2.27,f,17,0.43,
249,5,768,car,Kafasan L2,2026-05-04 14:49:07.609322+02,2026-05-04 14:49:17.353503+02,9.74,f,69,0.868,
252,5,609,car,,2026-05-04 14:49:10.038842+02,2026-05-04 14:49:47.910326+02,37.87,f,99,0.442,
250,5,770,car,,2026-05-04 14:49:12.263154+02,2026-05-04 14:49:17.353503+02,5.09,f,37,0.337,
251,5,771,car,,2026-05-04 14:49:17.641515+02,2026-05-04 14:49:20.748909+02,3.11,f,23,0.381,
253,5,772,bus,Kafasan L3,2026-05-04 14:49:21.0351+02,2026-05-04 14:49:48.778559+02,27.74,f,28,0.873,
256,5,770,car,,2026-05-04 14:49:48.495531+02,2026-05-04 14:49:57.348339+02,8.85,f,62,0.369,
255,5,609,car,,2026-05-04 14:49:51.072982+02,2026-05-04 14:49:57.203952+02,6.13,f,43,0.486,
254,5,787,car,Kafasan L2,2026-05-04 14:49:51.928681+02,2026-05-04 14:49:55.065448+02,3.14,f,23,0.838,
257,5,792,car,,2026-05-04 14:49:58.351885+02,2026-05-04 14:51:12.53299+02,74.18,f,54,0.447,
260,5,798,car,,2026-05-04 14:51:13.254139+02,2026-05-04 14:51:21.780832+02,8.53,f,61,0.368,
259,5,792,car,,2026-05-04 14:51:15.692821+02,2026-05-04 14:51:21.641054+02,5.95,f,43,0.486,
258,5,811,car,Kafasan L2,2026-05-04 14:51:16.542846+02,2026-05-04 14:51:19.642401+02,3.1,f,23,0.838,
265,5,816,car,,2026-05-04 14:51:22.791312+02,2026-05-04 14:51:51.666432+02,28.88,f,202,0.446,
261,5,823,truck,,2026-05-04 14:51:28.926782+02,2026-05-04 14:51:35.465249+02,6.54,f,47,0.565,
262,5,824,truck,,2026-05-04 14:51:33.756025+02,2026-05-04 14:51:38.342003+02,4.59,f,33,0.796,
263,5,826,truck,Kafasan L2,2026-05-04 14:51:35.754469+02,2026-05-04 14:51:40.035339+02,4.28,f,30,0.918,lane_switch:Kafasan L2>Kafasan L1
276,5,824,truck,Kafasan L1,2026-05-04 14:51:40.798059+02,2026-05-04 14:52:30.418724+02,49.62,f,347,0.874,lane_switch:Kafasan L1>Kafasan L2
264,5,825,car,,2026-05-04 14:51:42.09421+02,2026-05-04 14:51:44.65468+02,2.56,f,19,0.354,
270,5,816,car,,2026-05-04 14:51:52.54191+02,2026-05-04 14:52:09.42078+02,16.88,f,119,0.412,
266,5,842,car,,2026-05-04 14:51:54.698286+02,2026-05-04 14:52:01.226035+02,6.53,f,47,0.333,
267,5,843,car,Kafasan L2,2026-05-04 14:52:01.515233+02,2026-05-04 14:52:05.423208+02,3.91,f,28,0.881,
268,5,844,car,,2026-05-04 14:52:01.515233+02,2026-05-04 14:52:05.423208+02,3.91,f,28,0.806,
269,5,845,car,,2026-05-04 14:52:01.515233+02,2026-05-04 14:52:05.423208+02,3.91,f,28,0.559,
271,5,816,car,,2026-05-04 14:52:09.707792+02,2026-05-04 14:52:13.722724+02,4.01,f,29,0.482,
274,5,858,car,,2026-05-04 14:52:13.864714+02,2026-05-04 14:52:17.448877+02,3.58,f,26,0.313,
272,5,861,car,Kafasan L3,2026-05-04 14:52:14.01125+02,2026-05-04 14:52:17.156567+02,3.15,f,23,0.797,
273,5,863,car,,2026-05-04 14:52:14.01125+02,2026-05-04 14:52:17.156567+02,3.15,f,23,0.364,
278,5,816,car,,2026-05-04 14:52:17.301533+02,2026-05-04 14:52:31.285786+02,13.98,f,98,0.452,
275,5,868,car,Kafasan L2,2026-05-04 14:52:19.745646+02,2026-05-04 14:52:23.49757+02,3.75,f,27,0.82,
279,5,870,car,,2026-05-04 14:52:25.097036+02,2026-05-04 14:52:31.429643+02,6.33,f,45,0.346,
277,5,883,car,Kafasan L3,2026-05-04 14:52:25.242205+02,2026-05-04 14:52:30.418724+02,5.18,f,37,0.83,
281,5,887,car,Kafasan L2,2026-05-04 14:52:34.043728+02,2026-05-04 14:52:37.945352+02,3.9,f,28,0.821,
280,5,816,car,,2026-05-04 14:52:34.768999+02,2026-05-04 14:52:37.076247+02,2.31,f,17,0.43,
283,5,893,car,Kafasan L2,2026-05-04 14:52:35.492259+02,2026-05-04 14:52:45.251709+02,9.76,f,69,0.868,
285,5,816,car,,2026-05-04 14:52:37.945352+02,2026-05-04 14:52:52.026136+02,14.08,f,99,0.442,
282,5,898,car,,2026-05-04 14:52:40.124575+02,2026-05-04 14:52:45.251709+02,5.13,f,37,0.337,
284,5,899,car,,2026-05-04 14:52:45.546527+02,2026-05-04 14:52:48.698715+02,3.15,f,23,0.381,
286,5,900,bus,Kafasan L3,2026-05-04 14:52:48.987889+02,2026-05-04 14:52:52.905893+02,3.92,f,28,0.873,
289,5,898,car,,2026-05-04 14:52:52.615874+02,2026-05-04 14:53:01.471945+02,8.86,f,62,0.369,
288,5,816,car,,2026-05-04 14:52:55.24128+02,2026-05-04 14:53:01.326577+02,6.09,f,43,0.486,
287,5,915,car,Kafasan L2,2026-05-04 14:52:56.111525+02,2026-05-04 14:52:59.281224+02,3.17,f,23,0.838,
294,5,920,car,,2026-05-04 14:53:02.492207+02,2026-05-04 14:53:33.279093+02,30.79,f,202,0.446,
290,5,927,truck,,2026-05-04 14:53:08.997178+02,2026-05-04 14:53:16.336785+02,7.34,f,47,0.565,
291,5,928,truck,,2026-05-04 14:53:14.598018+02,2026-05-04 14:53:19.414024+02,4.82,f,33,0.796,
292,5,930,truck,Kafasan L2,2026-05-04 14:53:16.629926+02,2026-05-04 14:53:21.071362+02,4.44,f,30,0.918,lane_switch:Kafasan L2>Kafasan L1
305,5,928,truck,Kafasan L1,2026-05-04 14:53:21.81449+02,2026-05-04 14:54:13.066295+02,51.25,f,347,0.874,lane_switch:Kafasan L1>Kafasan L2
293,5,929,car,,2026-05-04 14:53:23.277664+02,2026-05-04 14:53:25.989758+02,2.71,f,19,0.354,
299,5,920,car,,2026-05-04 14:53:34.173718+02,2026-05-04 14:53:51.556717+02,17.38,f,119,0.412,
295,5,946,car,,2026-05-04 14:53:36.380354+02,2026-05-04 14:53:43.126666+02,6.75,f,47,0.333,
296,5,947,car,Kafasan L2,2026-05-04 14:53:43.425104+02,2026-05-04 14:53:47.412871+02,3.99,f,28,0.881,
297,5,948,car,,2026-05-04 14:53:43.425104+02,2026-05-04 14:53:47.412871+02,3.99,f,28,0.806,
298,5,949,car,,2026-05-04 14:53:43.425104+02,2026-05-04 14:53:47.412871+02,3.99,f,28,0.559,
300,5,920,car,,2026-05-04 14:53:51.852326+02,2026-05-04 14:53:55.973565+02,4.12,f,29,0.482,
303,5,962,car,,2026-05-04 14:53:56.120263+02,2026-05-04 14:53:59.789974+02,3.67,f,26,0.313,
301,5,965,car,Kafasan L3,2026-05-04 14:53:56.27252+02,2026-05-04 14:53:59.49389+02,3.22,f,23,0.797,
302,5,967,car,,2026-05-04 14:53:56.27252+02,2026-05-04 14:53:59.49389+02,3.22,f,23,0.364,
307,5,920,car,,2026-05-04 14:53:59.640552+02,2026-05-04 14:54:13.948515+02,14.31,f,98,0.452,
304,5,972,car,Kafasan L2,2026-05-04 14:54:02.164359+02,2026-05-04 14:54:06.004236+02,3.84,f,27,0.82,
308,5,974,car,,2026-05-04 14:54:07.633308+02,2026-05-04 14:54:14.095879+02,6.46,f,45,0.346,
306,5,987,car,Kafasan L3,2026-05-04 14:54:07.779331+02,2026-05-04 14:54:13.066295+02,5.29,f,37,0.83,
311,5,920,car,,2026-05-04 14:54:14.24618+02,2026-05-04 14:54:49.832005+02,35.59,f,213,0.431,
309,5,991,car,,2026-05-04 14:54:18.90838+02,2026-05-04 14:54:23.732462+02,4.82,f,34,0.351,
310,5,1001,car,,2026-05-04 14:54:42.817901+02,2026-05-04 14:54:47.357503+02,4.54,f,32,0.351,
314,5,920,car,,2026-05-04 14:54:50.127465+02,2026-05-04 14:56:15.526057+02,85.4,f,124,0.425,
312,5,1001,car,,2026-05-04 14:54:54.958018+02,2026-05-04 14:55:58.813298+02,63.86,f,26,0.329,
313,5,1011,car,,2026-05-04 14:56:08.326829+02,2026-05-04 14:56:12.902109+02,4.58,f,32,0.351,
316,5,920,car,,2026-05-04 14:56:15.837042+02,2026-05-04 14:56:30.738483+02,14.9,f,100,0.433,
315,5,1011,car,,2026-05-04 14:56:20.976875+02,2026-05-04 14:56:24.650828+02,3.67,f,26,0.329,
319,5,920,car,,2026-05-04 14:56:31.030893+02,2026-05-04 14:56:40.339082+02,9.31,f,60,0.428,
317,5,1026,truck,,2026-05-04 14:56:32.145359+02,2026-05-04 14:56:37.995886+02,5.85,f,40,0.629,
318,5,1027,truck,Kafasan L3,2026-05-04 14:56:35.755989+02,2026-05-04 14:56:39.296847+02,3.54,f,23,0.829,lane_switch:Kafasan L3>Kafasan L2>Kafasan L1
321,5,1045,truck,Kafasan L1,2026-05-04 14:56:39.822983+02,2026-05-04 14:57:33.686069+02,53.86,f,286,0.912,
320,5,920,car,,2026-05-04 14:56:48.310744+02,2026-05-04 14:57:14.152897+02,25.84,f,162,0.424,
322,5,920,car,,2026-05-04 14:57:14.532466+02,2026-05-04 14:57:40.865388+02,26.33,f,140,0.441,
325,5,920,car,,2026-05-04 14:57:41.17486+02,2026-05-04 14:57:51.541253+02,10.37,f,60,0.428,
323,5,1107,truck,,2026-05-04 14:57:42.305332+02,2026-05-04 14:57:49.226353+02,6.92,f,40,0.629,
324,5,1108,truck,Kafasan L3,2026-05-04 14:57:46.736968+02,2026-05-04 14:57:50.499903+02,3.76,f,23,0.829,lane_switch:Kafasan L3>Kafasan L2>Kafasan L1
329,5,1126,truck,Kafasan L1,2026-05-04 14:57:51.021836+02,2026-05-04 14:59:18.177683+02,87.16,f,367,0.912,lane_switch:Kafasan L1>Kafasan L2
326,5,920,car,,2026-05-04 14:57:55.274515+02,2026-05-04 14:58:23.257443+02,27.98,f,162,0.424,
327,5,920,car,,2026-05-04 14:58:23.668838+02,2026-05-04 14:58:43.854007+02,20.19,f,102,0.44,
328,5,920,car,,2026-05-04 14:58:46.856641+02,2026-05-04 14:59:17.53651+02,30.68,f,58,0.441,
330,5,920,car,,2026-05-04 14:59:19.280175+02,2026-05-04 15:01:37.224331+02,137.94,f,652,0.43,
332,5,920,car,,2026-05-04 15:01:37.6342+02,2026-05-04 15:01:43.464959+02,5.83,f,33,0.416,
331,5,1262,truck,Kafasan L2,2026-05-04 15:01:38.701823+02,2026-05-04 15:01:41.647507+02,2.95,f,17,0.893,lane_switch:Kafasan L2>Kafasan L1
333,5,920,car,,2026-05-04 15:01:47.907216+02,2026-05-04 15:01:59.949419+02,12.04,f,64,0.401,
334,5,1288,car,Kafasan L2,2026-05-04 15:01:59.641927+02,2026-05-04 15:02:02.36212+02,2.72,f,15,0.784,
335,5,1299,car,,2026-05-04 15:02:03.436223+02,2026-05-04 15:02:10.355616+02,6.92,f,31,0.4,
336,5,1299,car,,2026-05-04 15:02:12.139428+02,2026-05-04 15:02:14.972613+02,2.83,f,19,0.344,
337,5,1299,car,,2026-05-04 15:02:15.662114+02,2026-05-04 15:02:19.777021+02,4.11,f,23,0.404,
338,5,1299,car,,2026-05-04 15:02:24.382777+02,2026-05-04 15:02:35.744483+02,11.36,f,64,0.401,
339,5,1332,car,Kafasan L2,2026-05-04 15:02:35.43081+02,2026-05-04 15:02:38.112953+02,2.68,f,15,0.784,
340,5,1343,car,,2026-05-04 15:02:39.083989+02,2026-05-04 15:02:46.755228+02,7.67,f,31,0.4,
341,5,1343,car,,2026-05-04 15:02:48.369746+02,2026-05-04 15:02:51.706732+02,3.34,f,19,0.344,
342,5,1343,car,,2026-05-04 15:02:52.378569+02,2026-05-04 15:03:00.480871+02,8.1,f,46,0.402,
343,5,1343,car,,2026-05-04 15:03:04.115589+02,2026-05-04 15:04:13.367304+02,69.25,f,34,0.372,
344,5,1343,car,,2026-05-04 15:04:15.228848+02,2026-05-04 15:04:19.038576+02,3.81,f,19,0.344,
345,5,1343,car,,2026-05-04 15:04:19.877969+02,2026-05-04 15:04:29.488589+02,9.61,f,46,0.402,
347,5,1343,car,,2026-05-04 15:04:32.978068+02,2026-05-04 15:04:45.077657+02,12.1,f,57,0.384,
346,5,1385,car,Kafasan L3,2026-05-04 15:04:40.058137+02,2026-05-04 15:04:43.321703+02,3.26,f,16,0.782,
348,5,1398,car,,2026-05-04 15:04:47.659607+02,2026-05-04 15:04:51.814278+02,4.15,f,20,0.417,
349,5,1398,car,,2026-05-04 15:04:52.25147+02,2026-05-04 15:05:04.008913+02,11.76,f,59,0.444,
351,5,1414,car,Kafasan L2,2026-05-04 15:05:04.008913+02,2026-05-04 15:05:06.94735+02,2.94,f,20,0.821,
350,5,1398,car,,2026-05-04 15:05:04.477059+02,2026-05-04 15:05:06.94735+02,2.47,f,17,0.414,
352,5,1411,car,,2026-05-04 15:05:05.400246+02,2026-05-04 15:05:07.729343+02,2.33,f,16,0.363,
353,5,1413,car,Kafasan L2,2026-05-04 15:05:06.175755+02,2026-05-04 15:05:09.117274+02,2.94,f,20,0.774,
354,5,1398,car,,2026-05-04 15:05:13.040641+02,2026-05-04 15:05:15.397947+02,2.36,f,16,0.385,
355,5,1411,car,,2026-05-04 15:05:13.192775+02,2026-05-04 15:05:15.397947+02,2.21,f,15,0.351,
357,5,1398,car,,2026-05-04 15:05:15.70317+02,2026-05-04 15:06:05.431281+02,49.73,f,138,0.416,
356,5,1411,car,,2026-05-04 15:05:56.771942+02,2026-05-04 15:06:01.75439+02,4.98,f,23,0.375,
358,5,1411,car,,2026-05-04 15:06:02.213543+02,2026-05-04 15:06:09.8096+02,7.6,f,34,0.332,
360,5,1398,car,,2026-05-04 15:06:09.095254+02,2026-05-04 15:06:37.797138+02,28.7,f,72,0.43,
359,5,1411,car,,2026-05-04 15:06:12.367503+02,2026-05-04 15:06:28.941344+02,16.57,f,17,0.373,
361,5,1398,car,,2026-05-04 15:06:40.427922+02,2026-05-04 15:06:44.878967+02,4.45,f,19,0.46,
364,5,1411,car,,2026-05-04 15:06:43.858439+02,2026-05-04 15:07:20.245713+02,36.39,f,98,0.429,
362,5,1479,car,,2026-05-04 15:06:45.152353+02,2026-05-04 15:06:51.138321+02,5.99,f,24,0.437,
365,5,1398,car,,2026-05-04 15:06:51.387433+02,2026-05-04 15:07:25.834238+02,34.45,f,90,0.431,
363,5,1486,car,,2026-05-04 15:06:51.642313+02,2026-05-04 15:07:10.208557+02,18.57,f,28,0.332,
367,5,1398,car,,2026-05-04 15:07:26.764894+02,2026-05-04 15:08:11.480265+02,44.72,f,135,0.448,
366,5,1411,car,,2026-05-04 15:07:27.780096+02,2026-05-04 15:07:32.712264+02,4.93,f,20,0.382,
368,5,1490,car,,2026-05-04 15:07:33.229974+02,2026-05-04 15:08:18.468469+02,45.24,f,136,0.378,
369,5,1398,car,,2026-05-04 15:08:12.015947+02,2026-05-04 15:08:23.306031+02,11.29,f,43,0.402,
371,5,1490,car,,2026-05-04 15:08:19.001302+02,2026-05-04 15:08:48.890312+02,29.89,f,85,0.395,
370,5,1398,car,,2026-05-04 15:08:33.07818+02,2026-05-04 15:08:47.60714+02,14.53,f,59,0.419,
373,5,1398,car,,2026-05-04 15:08:49.148569+02,2026-05-04 15:09:32.941124+02,43.79,f,141,0.454,
372,5,1490,car,,2026-05-04 15:09:19.157199+02,2026-05-04 15:09:27.210043+02,8.05,f,34,0.477,
374,5,1490,car,,2026-05-04 15:09:32.263152+02,2026-05-04 15:09:35.635272+02,3.37,f,16,0.351,
378,5,1511,car,,2026-05-04 15:09:33.401587+02,2026-05-04 15:10:16.129391+02,42.73,f,134,0.403,
375,5,1514,car,Kafasan L2,2026-05-04 15:09:35.635272+02,2026-05-04 15:09:41.466235+02,5.83,f,27,0.733,
376,5,1490,car,,2026-05-04 15:09:56.893098+02,2026-05-04 15:09:59.815373+02,2.92,f,15,0.362,
377,5,1490,car,,2026-05-04 15:10:01.061822+02,2026-05-04 15:10:14.975892+02,13.91,f,63,0.368,
382,5,1511,car,,2026-05-04 15:10:16.59986+02,2026-05-04 15:11:17.881711+02,61.28,f,192,0.43,
379,5,1490,car,,2026-05-04 15:10:18.897704+02,2026-05-04 15:10:41.788547+02,22.89,f,43,0.378,
380,5,1490,car,,2026-05-04 15:10:44.193929+02,2026-05-04 15:11:00.745298+02,16.55,f,68,0.452,
381,5,1490,car,,2026-05-04 15:11:05.080026+02,2026-05-04 15:11:11.868321+02,6.79,f,26,0.376,
383,5,1511,car,,2026-05-04 15:11:18.471769+02,2026-05-04 15:11:25.080436+02,6.61,f,23,0.422,
385,5,1527,car,,2026-05-04 15:11:18.791728+02,2026-05-04 15:11:45.990682+02,27.2,f,105,0.366,
386,5,1511,car,,2026-05-04 15:11:26.807441+02,2026-05-04 15:11:51.572885+02,24.77,f,105,0.405,
384,5,1529,car,,2026-05-04 15:11:39.411684+02,2026-05-04 15:11:43.350931+02,3.94,f,18,0.307,
387,5,1530,car,,2026-05-04 15:11:51.572885+02,2026-05-04 15:11:56.071789+02,4.5,f,18,0.397,
397,5,1511,car,,2026-05-04 15:11:52.462561+02,2026-05-04 15:14:10.640459+02,138.18,f,452,0.428,
388,5,1535,car,,2026-05-04 15:12:03.347772+02,2026-05-04 15:12:06.413776+02,3.07,f,15,0.325,
389,5,1535,car,,2026-05-04 15:12:06.860722+02,2026-05-04 15:12:25.299822+02,18.44,f,18,0.316,
390,5,1530,car,,2026-05-04 15:12:25.457962+02,2026-05-04 15:12:28.23903+02,2.78,f,19,0.361,
392,5,1530,car,,2026-05-04 15:12:29.443978+02,2026-05-04 15:12:40.864588+02,11.42,f,54,0.42,
391,5,1540,truck,Kafasan L2,2026-05-04 15:12:30.116804+02,2026-05-04 15:12:34.447798+02,4.33,f,23,0.811,
393,5,1543,car,,2026-05-04 15:12:46.06292+02,2026-05-04 15:13:09.163579+02,23.1,f,33,0.344,
394,5,1544,car,,2026-05-04 15:13:09.582891+02,2026-05-04 15:13:13.504875+02,3.92,f,23,0.803,
395,5,1543,car,,2026-05-04 15:13:14.753829+02,2026-05-04 15:13:24.137821+02,9.38,f,50,0.383,
396,5,1543,car,,2026-05-04 15:13:24.524382+02,2026-05-04 15:13:53.291775+02,28.77,f,65,0.385,
398,5,1543,car,,2026-05-04 15:13:53.761788+02,2026-05-04 15:14:31.147533+02,37.39,f,96,0.369,
399,5,1511,car,,2026-05-04 15:14:11.158234+02,2026-05-04 15:14:32.995495+02,21.84,f,16,0.353,
400,5,1543,car,,2026-05-04 15:14:32.377973+02,2026-05-04 15:14:53.128683+02,20.75,f,96,0.354,
403,5,1549,car,,2026-05-04 15:14:35.052848+02,2026-05-04 15:15:53.818966+02,78.77,f,228,0.431,
402,5,1561,car,,2026-05-04 15:15:25.558979+02,2026-05-04 15:15:32.28294+02,6.72,f,29,0.377,
401,5,1568,car,Kafasan L3,2026-05-04 15:15:25.834211+02,2026-05-04 15:15:32.28294+02,6.45,f,28,0.849,
404,5,1574,truck,Kafasan L2,2026-05-04 15:15:55.980914+02,2026-05-04 15:16:01.286478+02,5.31,f,18,0.724,
408,5,1549,car,,2026-05-04 15:15:57.098892+02,2026-05-04 15:17:21.552945+02,84.45,f,267,0.441,
406,5,1561,car,,2026-05-04 15:16:10.145863+02,2026-05-04 15:16:41.966192+02,31.82,f,92,0.35,
405,5,1599,car,,2026-05-04 15:16:14.700769+02,2026-05-04 15:16:21.973517+02,7.27,f,26,0.307,
407,5,1561,car,,2026-05-04 15:16:42.552968+02,2026-05-04 15:16:49.939634+02,7.39,f,37,0.384,
409,5,1561,car,,2026-05-04 15:16:52.328369+02,2026-05-04 15:17:21.978658+02,29.65,f,80,0.372,
411,5,1603,car,,2026-05-04 15:17:21.978658+02,2026-05-04 15:17:29.583703+02,7.61,f,33,0.4,
410,5,1561,car,,2026-05-04 15:17:22.641009+02,2026-05-04 15:17:27.648397+02,5.01,f,21,0.406,
412,5,1605,truck,Kafasan L2,2026-05-04 15:17:26.298112+02,2026-05-04 15:17:30.961498+02,4.66,f,22,0.837,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2
413,5,1561,car,,2026-05-04 15:17:28.294068+02,2026-05-04 15:17:32.702681+02,4.41,f,21,0.408,
414,5,1603,car,,2026-05-04 15:17:34.143562+02,2026-05-04 15:18:00.005957+02,25.86,f,50,0.386,
417,5,1561,car,,2026-05-04 15:17:34.351056+02,2026-05-04 15:18:11.47342+02,37.12,f,104,0.374,
415,5,1616,car,,2026-05-04 15:18:00.403132+02,2026-05-04 15:18:03.290644+02,2.89,f,15,0.354,
416,5,1617,car,,2026-05-04 15:18:00.403132+02,2026-05-04 15:18:06.395301+02,5.99,f,30,0.321,
418,5,1603,car,,2026-05-04 15:18:03.497431+02,2026-05-04 15:18:11.687419+02,8.19,f,40,0.455,
420,5,1628,car,,2026-05-04 15:18:12.109606+02,2026-05-04 15:18:15.689209+02,3.58,f,18,0.37,
419,5,1561,car,,2026-05-04 15:18:12.522398+02,2026-05-04 15:18:15.479735+02,2.96,f,15,0.369,
421,5,1561,car,,2026-05-04 15:18:16.531586+02,2026-05-04 15:18:41.350611+02,24.82,f,45,0.387,
426,5,1630,car,,2026-05-04 15:18:20.875145+02,2026-05-04 15:19:48.961106+02,88.09,f,229,0.397,
422,5,1634,car,,2026-05-04 15:18:41.753101+02,2026-05-04 15:18:51.16497+02,9.41,f,42,0.517,
423,5,1635,car,,2026-05-04 15:18:51.719315+02,2026-05-04 15:18:58.493464+02,6.77,f,27,0.382,
424,5,1635,car,,2026-05-04 15:18:59.287582+02,2026-05-04 15:19:10.489971+02,11.2,f,41,0.365,
425,5,1640,car,,2026-05-04 15:19:25.408989+02,2026-05-04 15:19:31.399014+02,5.99,f,20,0.364,
427,5,1640,car,,2026-05-04 15:19:40.991177+02,2026-05-04 15:19:52.789613+02,11.8,f,39,0.368,
428,5,1630,car,,2026-05-04 15:19:50.260374+02,2026-05-04 15:19:55.10268+02,4.84,f,16,0.428,
431,5,1630,car,,2026-05-04 15:19:56.528435+02,2026-05-04 15:20:32.148848+02,35.62,f,113,0.416,
429,5,1640,car,,2026-05-04 15:19:58.244567+02,2026-05-04 15:20:06.783853+02,8.54,f,24,0.375,
430,5,1648,car,,2026-05-04 15:20:19.192422+02,2026-05-04 15:20:24.553852+02,5.36,f,19,0.352,
432,5,1630,car,,2026-05-04 15:20:32.629569+02,2026-05-04 15:20:38.956858+02,6.33,f,23,0.436,
434,5,1630,car,,2026-05-04 15:20:39.89072+02,2026-05-04 15:20:59.239218+02,19.35,f,50,0.413,
433,5,1652,car,,2026-05-04 15:20:53.799921+02,2026-05-04 15:20:57.696805+02,3.9,f,15,0.34,
435,5,1630,car,,2026-05-04 15:21:03.022661+02,2026-05-04 15:21:19.263244+02,16.24,f,60,0.418,
437,5,1630,car,,2026-05-04 15:21:27.719448+02,2026-05-04 15:21:40.737463+02,13.02,f,51,0.418,
436,5,1686,car,,2026-05-04 15:21:30.157867+02,2026-05-04 15:21:35.669164+02,5.51,f,19,0.303,
438,5,1685,car,,2026-05-04 15:21:35.93696+02,2026-05-04 15:21:43.35383+02,7.42,f,30,0.362,
440,5,1630,car,,2026-05-04 15:21:42.035652+02,2026-05-04 15:22:11.585214+02,29.55,f,78,0.41,
439,5,1685,car,,2026-05-04 15:21:44.157767+02,2026-05-04 15:21:49.580675+02,5.42,f,21,0.35,
446,5,1630,car,,2026-05-04 15:22:12.560529+02,2026-05-04 15:23:02.931161+02,50.37,f,245,0.399,
441,5,1685,car,,2026-05-04 15:22:19.492595+02,2026-05-04 15:22:23.502281+02,4.01,f,16,0.324,
442,5,1702,car,,2026-05-04 15:22:26.11837+02,2026-05-04 15:22:35.833542+02,9.72,f,40,0.517,
443,5,1703,car,,2026-05-04 15:22:36.209638+02,2026-05-04 15:22:40.654029+02,4.44,f,27,0.382,
444,5,1703,car,,2026-05-04 15:22:41.142661+02,2026-05-04 15:22:47.809748+02,6.67,f,41,0.365,
445,5,1708,car,,2026-05-04 15:22:50.984163+02,2026-05-04 15:22:54.005663+02,3.02,f,20,0.364,
447,5,1708,car,,2026-05-04 15:22:58.784981+02,2026-05-04 15:23:04.880433+02,6.1,f,39,0.368,
448,5,1630,car,,2026-05-04 15:23:03.584148+02,2026-05-04 15:23:06.01632+02,2.43,f,16,0.428,
451,5,1630,car,,2026-05-04 15:23:06.664673+02,2026-05-04 15:23:25.139219+02,18.47,f,113,0.416,
449,5,1708,car,,2026-05-04 15:23:07.472543+02,2026-05-04 15:23:11.204905+02,3.73,f,24,0.375,
450,5,1716,car,,2026-05-04 15:23:17.654984+02,2026-05-04 15:23:20.564402+02,2.91,f,19,0.352,
452,5,1630,car,,2026-05-04 15:23:25.481174+02,2026-05-04 15:23:29.057438+02,3.58,f,23,0.436,
454,5,1630,car,,2026-05-04 15:23:29.552612+02,2026-05-04 15:23:37.539598+02,7.99,f,50,0.413,
453,5,1720,car,,2026-05-04 15:23:34.426007+02,2026-05-04 15:23:36.718199+02,2.29,f,15,0.34,
