54,3,2026-05-02 03:55:54.423805+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
55,3,2026-05-02 04:00:54.459856+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
56,3,2026-05-02 04:05:54.479673+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
57,3,2026-05-02 04:10:54.568191+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",4.5
446,3,2026-05-03 23:51:57.27005+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}}",8
58,3,2026-05-02 04:15:54.712739+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
59,3,2026-05-02 04:20:54.722175+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
60,3,2026-05-02 04:25:54.778644+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
61,3,2026-05-02 04:30:54.849821+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
62,3,2026-05-02 04:35:54.913128+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
63,3,2026-05-02 04:40:55.035875+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
64,3,2026-05-02 04:45:55.17692+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6
65,3,2026-05-02 04:50:55.244364+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
66,3,2026-05-02 04:55:55.398526+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
67,3,2026-05-02 05:00:55.469415+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
